intern_id,course,rating
INT_1808,Cloud Computing (AWS),8.5
INT_1808,Docker & Kubernetes,8.5
INT_1808,Statistics & Probability,7.3
INT_1808,A/B Testing & Experimentation,8.5
INT_1808,Data Wrangling & Pandas,7.3
INT_1809,Python Fundamentals,4.8
INT_1809,SQL & Databases,4.8
INT_1809,Cloud Computing (AWS),4.8
INT_1809,Docker & Kubernetes,4.8
INT_1809,Cybersecurity Essentials,8.5
INT_1809,System Design,4.8
INT_1809,MLOps Pipelines,4.8
INT_1809,A/B Testing & Experimentation,8.5
INT_1809,Data Wrangling & Pandas,4.8
INT_1809,Git & Version Control,4.8
INT_1809,APIs & Microservices,8.5
INT_1810,Python Fundamentals,8.5
INT_1810,SQL & Databases,8.5
INT_1810,Git & Version Control,5.9
INT_1810,APIs & Microservices,8.5
INT_1811,Python Fundamentals,8.5
INT_1811,SQL & Databases,7.3
INT_1811,Deep Learning,7.3
INT_1811,Cybersecurity Essentials,7.3
INT_1811,System Design,8.5
INT_1811,Git & Version Control,7.3
INT_1811,APIs & Microservices,8.5
INT_1812,Python Fundamentals,4.8
INT_1812,SQL & Databases,4.8
INT_1812,Data Visualization,4.8
INT_1812,Frontend Basics (React),8.5
INT_1812,Statistics & Probability,8.5
INT_1812,A/B Testing & Experimentation,8.5
INT_1812,Data Wrangling & Pandas,4.8
INT_1812,Git & Version Control,4.8
INT_1812,APIs & Microservices,4.8
INT_1812,Reinforcement Learning,4.8
INT_1813,Python Fundamentals,4.1
INT_1813,SQL & Databases,4.1
INT_1813,Data Visualization,4.1
INT_1813,Cloud Computing (AWS),4.1
INT_1813,Docker & Kubernetes,4.1
INT_1813,System Design,8.5
INT_1813,Data Wrangling & Pandas,8.5
INT_1813,Git & Version Control,4.1
INT_1813,APIs & Microservices,4.1
INT_1813,Time Series Analysis,8.5
INT_1813,Business Intelligence & BI Tools,4.1
INT_1814,Python Fundamentals,5.8
INT_1814,SQL & Databases,8.5
INT_1814,Data Visualization,5.8
INT_1814,System Design,8.5
INT_1814,Frontend Basics (React),5.8
INT_1814,NLP & Text Analytics,5.8
INT_1814,MLOps Pipelines,5.8
INT_1814,Data Wrangling & Pandas,5.8
INT_1814,Git & Version Control,5.8
INT_1814,APIs & Microservices,5.8
INT_1814,Business Intelligence & BI Tools,8.5
INT_1815,Cloud Computing (AWS),4.9
INT_1815,Docker & Kubernetes,8.5
INT_1815,System Design,4.9
INT_1815,Data Wrangling & Pandas,8.5
INT_1815,Git & Version Control,8.5
INT_1815,APIs & Microservices,4.9
INT_1816,SQL & Databases,8.5
INT_1816,Cloud Computing (AWS),5.8
INT_1816,Docker & Kubernetes,8.5
INT_1816,Data Wrangling & Pandas,5.8
INT_1816,APIs & Microservices,8.5
INT_1817,Python Fundamentals,8.5
INT_1817,SQL & Databases,6.0
INT_1817,Data Visualization,6.0
INT_1817,Frontend Basics (React),6.0
INT_1817,Statistics & Probability,6.0
INT_1817,A/B Testing & Experimentation,8.5
INT_1817,Data Wrangling & Pandas,6.0
INT_1817,Git & Version Control,6.0
INT_1817,APIs & Microservices,8.5
INT_1817,Business Intelligence & BI Tools,6.0
INT_1818,Python Fundamentals,6.3
INT_1818,SQL & Databases,8.5
INT_1818,System Design,8.5
INT_1818,Frontend Basics (React),6.3
INT_1818,Data Wrangling & Pandas,6.3
INT_1818,Git & Version Control,6.3
INT_1818,APIs & Microservices,8.5
INT_1818,Time Series Analysis,6.3
INT_1819,Python Fundamentals,5.2
INT_1819,Data Visualization,5.2
INT_1819,Frontend Basics (React),8.5
INT_1819,A/B Testing & Experimentation,5.2
INT_1819,Data Wrangling & Pandas,8.5
INT_1819,Git & Version Control,5.2
INT_1819,APIs & Microservices,8.5
INT_1819,Business Intelligence & BI Tools,5.2
INT_1820,Python Fundamentals,5.3
INT_1820,SQL & Databases,5.3
INT_1820,Cloud Computing (AWS),8.5
INT_1820,Docker & Kubernetes,5.3
INT_1820,Cybersecurity Essentials,8.5
INT_1820,System Design,8.5
INT_1820,Frontend Basics (React),5.3
INT_1820,Git & Version Control,5.3
INT_1820,APIs & Microservices,5.3
INT_1821,Python Fundamentals,8.5
INT_1821,SQL & Databases,6.3
INT_1821,Cloud Computing (AWS),8.5
INT_1821,Docker & Kubernetes,6.3
INT_1821,System Design,6.3
INT_1821,MLOps Pipelines,6.3
INT_1821,Git & Version Control,8.5
INT_1821,APIs & Microservices,6.3
INT_1822,Python Fundamentals,5.7
INT_1822,Data Visualization,5.7
INT_1822,System Design,8.5
INT_1822,Frontend Basics (React),5.7
INT_1822,Statistics & Probability,5.7
INT_1822,A/B Testing & Experimentation,8.5
INT_1822,Git & Version Control,5.7
INT_1822,APIs & Microservices,5.7
INT_1822,Time Series Analysis,8.5
INT_1822,Reinforcement Learning,5.7
INT_1823,Python Fundamentals,6.2
INT_1823,Data Visualization,8.5
INT_1823,Cloud Computing (AWS),6.2
INT_1823,Frontend Basics (React),6.2
INT_1823,NLP & Text Analytics,6.2
INT_1823,MLOps Pipelines,6.2
INT_1823,Data Wrangling & Pandas,6.2
INT_1823,Git & Version Control,8.5
INT_1823,APIs & Microservices,8.5
INT_1823,Time Series Analysis,6.2
INT_1824,Deep Learning,6.7
INT_1824,Data Visualization,6.7
INT_1824,Docker & Kubernetes,6.7
INT_1824,Statistics & Probability,8.5
INT_1824,A/B Testing & Experimentation,8.5
INT_1824,APIs & Microservices,6.7
INT_1824,Business Intelligence & BI Tools,8.5
INT_1825,Python Fundamentals,8.5
INT_1825,SQL & Databases,8.5
INT_1825,System Design,8.0
INT_1825,Git & Version Control,8.0
INT_1825,APIs & Microservices,8.5
INT_1826,SQL & Databases,4.9
INT_1826,Cloud Computing (AWS),8.5
INT_1826,Docker & Kubernetes,8.5
INT_1826,Cybersecurity Essentials,8.5
INT_1826,Git & Version Control,4.9
INT_1827,SQL & Databases,8.5
INT_1827,Data Visualization,8.5
INT_1827,A/B Testing & Experimentation,8.5
INT_1827,Reinforcement Learning,6.9
INT_1828,SQL & Databases,6.1
INT_1828,Cloud Computing (AWS),8.5
INT_1828,Docker & Kubernetes,8.5
INT_1828,MLOps Pipelines,8.5
INT_1828,Reinforcement Learning,6.1
INT_1829,Python Fundamentals,8.5
INT_1829,SQL & Databases,5.1
INT_1829,MLOps Pipelines,5.1
INT_1829,Git & Version Control,8.5
INT_1829,APIs & Microservices,8.5
INT_1830,SQL & Databases,8.5
INT_1830,Cloud Computing (AWS),5.9
INT_1830,Docker & Kubernetes,5.9
INT_1830,Git & Version Control,8.5
INT_1830,APIs & Microservices,8.5
INT_1831,Python Fundamentals,5.2
INT_1831,SQL & Databases,8.5
INT_1831,Machine Learning Basics,5.2
INT_1831,Docker & Kubernetes,8.5
INT_1831,Cybersecurity Essentials,5.2
INT_1831,System Design,8.5
INT_1831,Git & Version Control,5.2
INT_1831,APIs & Microservices,5.2
INT_1832,SQL & Databases,5.9
INT_1832,Machine Learning Basics,8.5
INT_1832,Deep Learning,5.9
INT_1832,Data Visualization,8.5
INT_1832,Statistics & Probability,5.9
INT_1832,MLOps Pipelines,8.5
INT_1832,A/B Testing & Experimentation,5.9
INT_1832,Business Intelligence & BI Tools,5.9
INT_1833,Python Fundamentals,5.7
INT_1833,SQL & Databases,8.5
INT_1833,Cloud Computing (AWS),8.5
INT_1833,System Design,8.5
INT_1833,Git & Version Control,5.7
INT_1833,APIs & Microservices,5.7
INT_1833,Time Series Analysis,5.7
INT_1834,Python Fundamentals,8.5
INT_1834,SQL & Databases,6.0
INT_1834,Cloud Computing (AWS),8.5
INT_1834,Docker & Kubernetes,6.0
INT_1834,Cybersecurity Essentials,8.5
INT_1834,System Design,6.0
INT_1834,MLOps Pipelines,6.0
INT_1834,Git & Version Control,6.0
INT_1834,APIs & Microservices,6.0
INT_1834,Business Intelligence & BI Tools,6.0
INT_1835,Python Fundamentals,8.5
INT_1835,SQL & Databases,6.1
INT_1835,Data Visualization,6.1
INT_1835,Cloud Computing (AWS),6.1
INT_1835,Docker & Kubernetes,8.5
INT_1835,System Design,8.5
INT_1836,Python Fundamentals,7.2
INT_1836,SQL & Databases,8.5
INT_1836,Cloud Computing (AWS),7.2
INT_1836,Docker & Kubernetes,7.2
INT_1836,MLOps Pipelines,8.5
INT_1836,Git & Version Control,7.2
INT_1836,APIs & Microservices,7.2
INT_1837,SQL & Databases,6.4
INT_1837,System Design,8.5
INT_1837,MLOps Pipelines,8.5
INT_1837,APIs & Microservices,8.5
INT_1838,Python Fundamentals,8.5
INT_1838,SQL & Databases,8.5
INT_1838,Data Wrangling & Pandas,8.5
INT_1838,Reinforcement Learning,6.3
INT_1839,SQL & Databases,8.5
INT_1839,Cybersecurity Essentials,7.5
INT_1839,MLOps Pipelines,7.5
INT_1839,Data Wrangling & Pandas,7.5
INT_1839,Git & Version Control,8.5
INT_1839,APIs & Microservices,8.5
INT_1840,Python Fundamentals,7.4
INT_1840,Deep Learning,7.4
INT_1840,Data Visualization,8.5
INT_1840,Frontend Basics (React),7.4
INT_1840,Statistics & Probability,7.4
INT_1840,A/B Testing & Experimentation,8.5
INT_1840,Git & Version Control,7.4
INT_1840,APIs & Microservices,8.5
INT_1841,Deep Learning,5.1
INT_1841,System Design,8.5
INT_1841,MLOps Pipelines,8.5
INT_1841,Data Wrangling & Pandas,8.5
INT_1842,Python Fundamentals,7.0
INT_1842,SQL & Databases,7.0
INT_1842,Cloud Computing (AWS),8.5
INT_1842,Docker & Kubernetes,8.5
INT_1842,Cybersecurity Essentials,7.0
INT_1842,System Design,8.5
INT_1843,Python Fundamentals,6.7
INT_1843,SQL & Databases,8.5
INT_1843,Cloud Computing (AWS),6.7
INT_1843,Docker & Kubernetes,6.7
INT_1843,System Design,6.7
INT_1843,Frontend Basics (React),6.7
INT_1843,A/B Testing & Experimentation,8.5
INT_1843,Data Wrangling & Pandas,6.7
INT_1843,Git & Version Control,8.5
INT_1843,APIs & Microservices,6.7
INT_1844,Python Fundamentals,6.8
INT_1844,SQL & Databases,6.8
INT_1844,Machine Learning Basics,6.8
INT_1844,Cloud Computing (AWS),6.8
INT_1844,Docker & Kubernetes,6.8
INT_1844,Frontend Basics (React),8.5
INT_1844,A/B Testing & Experimentation,6.8
INT_1844,Data Wrangling & Pandas,6.8
INT_1844,Git & Version Control,8.5
INT_1844,APIs & Microservices,8.5
INT_1845,Python Fundamentals,5.8
INT_1845,SQL & Databases,8.5
INT_1845,Data Visualization,5.8
INT_1845,Cloud Computing (AWS),8.5
INT_1845,Docker & Kubernetes,5.8
INT_1845,Cybersecurity Essentials,5.8
INT_1845,MLOps Pipelines,8.5
INT_1845,A/B Testing & Experimentation,5.8
INT_1845,Git & Version Control,5.8
INT_1845,APIs & Microservices,5.8
INT_1846,SQL & Databases,6.4
INT_1846,Data Visualization,6.4
INT_1846,System Design,8.5
INT_1846,Frontend Basics (React),8.5
INT_1846,Statistics & Probability,6.4
INT_1846,MLOps Pipelines,6.4
INT_1846,A/B Testing & Experimentation,6.4
INT_1846,Time Series Analysis,8.5
INT_1846,Business Intelligence & BI Tools,6.4
INT_1847,Python Fundamentals,8.5
INT_1847,Data Visualization,6.0
INT_1847,Frontend Basics (React),8.5
INT_1847,Statistics & Probability,6.0
INT_1847,Git & Version Control,6.0
INT_1847,APIs & Microservices,6.0
INT_1847,Time Series Analysis,8.5
INT_1848,SQL & Databases,8.5
INT_1848,Data Visualization,4.4
INT_1848,Cloud Computing (AWS),8.5
INT_1848,Docker & Kubernetes,4.4
INT_1848,System Design,4.4
INT_1848,Statistics & Probability,4.4
INT_1848,NLP & Text Analytics,4.4
INT_1848,MLOps Pipelines,4.4
INT_1848,Business Intelligence & BI Tools,8.5
INT_1849,Python Fundamentals,4.6
INT_1849,SQL & Databases,8.5
INT_1849,Cloud Computing (AWS),4.6
INT_1849,Cybersecurity Essentials,8.5
INT_1849,System Design,4.6
INT_1849,MLOps Pipelines,8.5
INT_1850,SQL & Databases,8.5
INT_1850,Cloud Computing (AWS),8.5
INT_1850,Docker & Kubernetes,8.5
INT_1850,Data Wrangling & Pandas,7.0
INT_1851,SQL & Databases,6.0
INT_1851,Machine Learning Basics,8.5
INT_1851,Deep Learning,8.5
INT_1851,Data Visualization,8.5
INT_1851,Statistics & Probability,6.0
INT_1851,A/B Testing & Experimentation,6.0
INT_1851,Business Intelligence & BI Tools,6.0
INT_1852,Python Fundamentals,8.5
INT_1852,SQL & Databases,6.1
INT_1852,Git & Version Control,8.5
INT_1852,APIs & Microservices,8.5
INT_1853,SQL & Databases,8.2
INT_1853,Frontend Basics (React),8.5
INT_1853,Data Wrangling & Pandas,8.5
INT_1853,Git & Version Control,8.5
INT_1853,APIs & Microservices,8.2
INT_1854,SQL & Databases,8.5
INT_1854,Statistics & Probability,8.5
INT_1854,A/B Testing & Experimentation,8.5
INT_1854,Business Intelligence & BI Tools,6.6
INT_1855,Python Fundamentals,6.5
INT_1855,Data Visualization,8.5
INT_1855,Docker & Kubernetes,6.5
INT_1855,Frontend Basics (React),6.5
INT_1855,Data Wrangling & Pandas,6.5
INT_1855,Git & Version Control,8.5
INT_1855,APIs & Microservices,8.5
INT_1855,Time Series Analysis,6.5
INT_1856,Cloud Computing (AWS),8.5
INT_1856,Statistics & Probability,8.5
INT_1856,A/B Testing & Experimentation,6.9
INT_1856,Data Wrangling & Pandas,6.9
INT_1856,Time Series Analysis,8.5
INT_1856,Business Intelligence & BI Tools,6.9
INT_1857,SQL & Databases,5.2
INT_1857,Machine Learning Basics,8.5
INT_1857,Deep Learning,5.2
INT_1857,Cloud Computing (AWS),5.2
INT_1857,System Design,8.5
INT_1857,Statistics & Probability,5.2
INT_1857,MLOps Pipelines,8.5
INT_1857,A/B Testing & Experimentation,5.2
INT_1857,Data Wrangling & Pandas,5.2
INT_1857,Git & Version Control,5.2
INT_1857,Business Intelligence & BI Tools,5.2
INT_1858,SQL & Databases,5.2
INT_1858,Data Visualization,5.2
INT_1858,Cloud Computing (AWS),8.5
INT_1858,Statistics & Probability,5.2
INT_1858,A/B Testing & Experimentation,8.5
INT_1858,APIs & Microservices,8.5
INT_1858,Business Intelligence & BI Tools,5.2
INT_1859,Python Fundamentals,6.7
INT_1859,Deep Learning,6.7
INT_1859,Data Visualization,8.5
INT_1859,Docker & Kubernetes,8.5
INT_1859,System Design,6.7
INT_1859,Frontend Basics (React),8.5
INT_1859,NLP & Text Analytics,6.7
INT_1859,Git & Version Control,6.7
INT_1859,APIs & Microservices,6.7
INT_1859,Business Intelligence & BI Tools,6.7
INT_1860,Python Fundamentals,5.2
INT_1860,Data Visualization,5.2
INT_1860,Cloud Computing (AWS),8.5
INT_1860,Docker & Kubernetes,8.5
INT_1860,Cybersecurity Essentials,8.5
INT_1860,Frontend Basics (React),5.2
INT_1860,Statistics & Probability,5.2
INT_1860,Git & Version Control,5.2
INT_1860,APIs & Microservices,5.2
INT_1860,Time Series Analysis,5.2
INT_1861,SQL & Databases,6.2
INT_1861,Deep Learning,6.2
INT_1861,Docker & Kubernetes,6.2
INT_1861,System Design,8.5
INT_1861,NLP & Text Analytics,6.2
INT_1861,MLOps Pipelines,6.2
INT_1861,Data Wrangling & Pandas,8.5
INT_1861,Git & Version Control,8.5
INT_1861,APIs & Microservices,6.2
INT_1862,Python Fundamentals,5.9
INT_1862,Docker & Kubernetes,5.9
INT_1862,System Design,8.5
INT_1862,Data Wrangling & Pandas,8.5
INT_1862,APIs & Microservices,8.5
INT_1863,SQL & Databases,6.3
INT_1863,Data Visualization,6.3
INT_1863,System Design,6.3
INT_1863,Frontend Basics (React),8.5
INT_1863,Statistics & Probability,6.3
INT_1863,NLP & Text Analytics,6.3
INT_1863,A/B Testing & Experimentation,6.3
INT_1863,Data Wrangling & Pandas,6.3
INT_1863,APIs & Microservices,8.5
INT_1863,Time Series Analysis,8.5
INT_1863,Business Intelligence & BI Tools,6.3
INT_1864,Python Fundamentals,4.3
INT_1864,Data Visualization,8.5
INT_1864,Docker & Kubernetes,4.3
INT_1864,System Design,8.5
INT_1864,Frontend Basics (React),4.3
INT_1864,MLOps Pipelines,4.3
INT_1864,Data Wrangling & Pandas,8.5
INT_1864,Git & Version Control,4.3
INT_1864,APIs & Microservices,4.3
INT_1864,Time Series Analysis,4.3
INT_1864,Reinforcement Learning,4.3
INT_1865,SQL & Databases,4.1
INT_1865,Data Visualization,4.1
INT_1865,Cloud Computing (AWS),8.5
INT_1865,Docker & Kubernetes,4.1
INT_1865,Cybersecurity Essentials,8.5
INT_1865,System Design,4.1
INT_1865,MLOps Pipelines,8.5
INT_1866,Python Fundamentals,6.9
INT_1866,Machine Learning Basics,6.9
INT_1866,Data Visualization,6.9
INT_1866,Cloud Computing (AWS),8.5
INT_1866,Docker & Kubernetes,8.5
INT_1866,Cybersecurity Essentials,8.5
INT_1866,System Design,6.9
INT_1866,MLOps Pipelines,6.9
INT_1867,Python Fundamentals,5.6
INT_1867,SQL & Databases,5.6
INT_1867,Data Visualization,5.6
INT_1867,Docker & Kubernetes,5.6
INT_1867,System Design,8.5
INT_1867,Statistics & Probability,8.5
INT_1867,MLOps Pipelines,5.6
INT_1867,Data Wrangling & Pandas,5.6
INT_1867,APIs & Microservices,5.6
INT_1867,Time Series Analysis,8.5
INT_1868,Python Fundamentals,6.2
INT_1868,Data Visualization,8.5
INT_1868,Frontend Basics (React),8.5
INT_1868,APIs & Microservices,8.5
INT_1869,Python Fundamentals,8.5
INT_1869,SQL & Databases,6.2
INT_1869,Deep Learning,6.2
INT_1869,Cloud Computing (AWS),6.2
INT_1869,System Design,8.5
INT_1869,Data Wrangling & Pandas,8.5
INT_1869,Git & Version Control,6.2
INT_1870,SQL & Databases,8.5
INT_1870,Cloud Computing (AWS),8.5
INT_1870,Docker & Kubernetes,5.9
INT_1870,Cybersecurity Essentials,5.9
INT_1870,System Design,8.5
INT_1870,MLOps Pipelines,5.9
INT_1870,APIs & Microservices,5.9
INT_1871,Data Visualization,7.3
INT_1871,System Design,7.3
INT_1871,Statistics & Probability,8.5
INT_1871,MLOps Pipelines,7.3
INT_1871,A/B Testing & Experimentation,7.3
INT_1871,Data Wrangling & Pandas,8.5
INT_1871,Git & Version Control,7.3
INT_1871,APIs & Microservices,8.5
INT_1871,Time Series Analysis,7.3
INT_1871,Business Intelligence & BI Tools,7.3
INT_1872,Python Fundamentals,8.5
INT_1872,SQL & Databases,8.5
INT_1872,Machine Learning Basics,8.5
INT_1873,Python Fundamentals,6.3
INT_1873,Deep Learning,8.5
INT_1873,Data Visualization,6.3
INT_1873,System Design,8.5
INT_1873,Frontend Basics (React),6.3
INT_1873,Statistics & Probability,6.3
INT_1873,Data Wrangling & Pandas,8.5
INT_1873,Git & Version Control,6.3
INT_1873,APIs & Microservices,6.3
INT_1874,Python Fundamentals,6.8
INT_1874,SQL & Databases,6.8
INT_1874,Cloud Computing (AWS),8.5
INT_1874,Docker & Kubernetes,6.8
INT_1874,System Design,6.8
INT_1874,Frontend Basics (React),8.5
INT_1874,Statistics & Probability,6.8
INT_1874,Data Wrangling & Pandas,6.8
INT_1874,Git & Version Control,6.8
INT_1874,APIs & Microservices,8.5
INT_1875,Python Fundamentals,7.8
INT_1875,SQL & Databases,7.8
INT_1875,Docker & Kubernetes,7.8
INT_1875,MLOps Pipelines,8.5
INT_1875,Git & Version Control,8.5
INT_1875,APIs & Microservices,8.5
INT_1876,Cloud Computing (AWS),4.4
INT_1876,Docker & Kubernetes,4.4
INT_1876,Cybersecurity Essentials,8.5
INT_1876,System Design,4.4
INT_1876,MLOps Pipelines,4.4
INT_1876,Git & Version Control,8.5
INT_1876,APIs & Microservices,8.5
INT_1877,Python Fundamentals,4.8
INT_1877,SQL & Databases,4.8
INT_1877,Cloud Computing (AWS),4.8
INT_1877,Docker & Kubernetes,4.8
INT_1877,Cybersecurity Essentials,8.5
INT_1877,System Design,8.5
INT_1877,MLOps Pipelines,8.5
INT_1877,A/B Testing & Experimentation,4.8
INT_1877,Git & Version Control,4.8
INT_1877,APIs & Microservices,4.8
INT_1877,Time Series Analysis,4.8
INT_1878,Python Fundamentals,6.6
INT_1878,SQL & Databases,6.6
INT_1878,Deep Learning,6.6
INT_1878,Cloud Computing (AWS),6.6
INT_1878,Docker & Kubernetes,8.5
INT_1878,System Design,6.6
INT_1878,Frontend Basics (React),6.6
INT_1878,MLOps Pipelines,8.5
INT_1878,Data Wrangling & Pandas,6.6
INT_1878,Git & Version Control,6.6
INT_1878,APIs & Microservices,8.5
INT_1879,SQL & Databases,6.0
INT_1879,Cloud Computing (AWS),8.5
INT_1879,System Design,8.5
INT_1879,MLOps Pipelines,8.5
INT_1879,Git & Version Control,6.0
INT_1880,Python Fundamentals,4.5
INT_1880,Deep Learning,8.5
INT_1880,Data Visualization,8.5
INT_1880,Frontend Basics (React),4.5
INT_1880,NLP & Text Analytics,8.5
INT_1880,Data Wrangling & Pandas,4.5
INT_1880,Git & Version Control,4.5
INT_1880,APIs & Microservices,4.5
INT_1880,Reinforcement Learning,4.5
INT_1881,SQL & Databases,5.7
INT_1881,System Design,8.5
INT_1881,Statistics & Probability,8.5
INT_1881,MLOps Pipelines,5.7
INT_1881,A/B Testing & Experimentation,5.7
INT_1881,Data Wrangling & Pandas,5.7
INT_1881,Git & Version Control,8.5
INT_1881,Time Series Analysis,5.7
INT_1881,Reinforcement Learning,5.7
INT_1882,SQL & Databases,8.5
INT_1882,Cloud Computing (AWS),8.5
INT_1882,Docker & Kubernetes,8.5
INT_1882,Git & Version Control,5.9
INT_1883,SQL & Databases,8.5
INT_1883,Machine Learning Basics,5.3
INT_1883,Deep Learning,5.3
INT_1883,Data Visualization,5.3
INT_1883,Statistics & Probability,8.5
INT_1883,NLP & Text Analytics,5.3
INT_1883,A/B Testing & Experimentation,5.3
INT_1883,Data Wrangling & Pandas,5.3
INT_1883,Time Series Analysis,5.3
INT_1883,Business Intelligence & BI Tools,8.5
INT_1884,Python Fundamentals,8.5
INT_1884,SQL & Databases,7.5
INT_1884,Data Visualization,7.5
INT_1884,Cloud Computing (AWS),7.5
INT_1884,System Design,8.5
INT_1884,MLOps Pipelines,7.5
INT_1884,Git & Version Control,7.5
INT_1884,APIs & Microservices,8.5
INT_1885,SQL & Databases,8.5
INT_1885,Git & Version Control,8.5
INT_1885,APIs & Microservices,8.5
INT_1886,SQL & Databases,8.5
INT_1886,Cloud Computing (AWS),8.5
INT_1886,Docker & Kubernetes,8.5
INT_1887,Python Fundamentals,8.5
INT_1887,SQL & Databases,8.5
INT_1888,SQL & Databases,8.5
INT_1888,Cloud Computing (AWS),5.6
INT_1888,Statistics & Probability,8.5
INT_1888,A/B Testing & Experimentation,8.5
INT_1888,Git & Version Control,5.6
INT_1889,SQL & Databases,5.8
INT_1889,Data Visualization,8.5
INT_1889,Cloud Computing (AWS),5.8
INT_1889,Statistics & Probability,5.8
INT_1889,A/B Testing & Experimentation,5.8
INT_1889,Time Series Analysis,8.5
INT_1889,Reinforcement Learning,5.8
INT_1889,Business Intelligence & BI Tools,8.5
INT_1890,Python Fundamentals,8.5
INT_1890,SQL & Databases,5.6
INT_1890,Data Visualization,8.5
INT_1890,Frontend Basics (React),8.5
INT_1890,APIs & Microservices,5.6
INT_1891,SQL & Databases,8.5
INT_1891,Machine Learning Basics,5.5
INT_1891,Deep Learning,5.5
INT_1891,Data Visualization,5.5
INT_1891,Docker & Kubernetes,5.5
INT_1891,NLP & Text Analytics,5.5
INT_1891,A/B Testing & Experimentation,5.5
INT_1891,Data Wrangling & Pandas,5.5
INT_1891,Time Series Analysis,8.5
INT_1891,Business Intelligence & BI Tools,8.5
INT_1892,Machine Learning Basics,5.7
INT_1892,Deep Learning,8.5
INT_1892,Data Visualization,5.7
INT_1892,Docker & Kubernetes,5.7
INT_1892,Statistics & Probability,5.7
INT_1892,NLP & Text Analytics,8.5
INT_1892,MLOps Pipelines,5.7
INT_1892,A/B Testing & Experimentation,8.5
INT_1892,Data Wrangling & Pandas,5.7
INT_1892,APIs & Microservices,5.7
INT_1892,Time Series Analysis,5.7
INT_1893,SQL & Databases,5.5
INT_1893,Machine Learning Basics,8.5
INT_1893,Deep Learning,8.5
INT_1893,Data Visualization,8.5
INT_1893,Data Wrangling & Pandas,5.5
INT_1894,Python Fundamentals,8.5
INT_1894,Data Visualization,5.1
INT_1894,System Design,5.1
INT_1894,Git & Version Control,8.5
INT_1894,APIs & Microservices,8.5
INT_1895,SQL & Databases,8.5
INT_1895,Data Visualization,8.5
INT_1895,Statistics & Probability,6.5
INT_1895,A/B Testing & Experimentation,8.5
INT_1896,Python Fundamentals,8.5
INT_1896,SQL & Databases,5.8
INT_1896,Docker & Kubernetes,5.8
INT_1896,System Design,8.5
INT_1896,Frontend Basics (React),5.8
INT_1896,Data Wrangling & Pandas,8.5
INT_1896,Git & Version Control,5.8
INT_1897,SQL & Databases,8.5
INT_1897,Docker & Kubernetes,6.8
INT_1897,NLP & Text Analytics,8.5
INT_1897,Git & Version Control,6.8
INT_1897,Reinforcement Learning,8.5
INT_1898,Python Fundamentals,8.5
INT_1898,Data Visualization,6.1
INT_1898,Frontend Basics (React),8.5
INT_1898,Git & Version Control,6.1
INT_1898,APIs & Microservices,8.5
INT_1899,SQL & Databases,8.5
INT_1899,Data Visualization,7.0
INT_1899,Cloud Computing (AWS),8.5
INT_1899,Docker & Kubernetes,8.5
INT_1899,MLOps Pipelines,7.0
INT_1899,APIs & Microservices,7.0
INT_1900,SQL & Databases,8.5
INT_1900,Cloud Computing (AWS),6.7
INT_1900,Docker & Kubernetes,6.7
INT_1900,MLOps Pipelines,8.5
INT_1900,Time Series Analysis,6.7
INT_1900,Business Intelligence & BI Tools,8.5
INT_1901,SQL & Databases,7.6
INT_1901,Machine Learning Basics,7.6
INT_1901,Deep Learning,7.6
INT_1901,Data Visualization,7.6
INT_1901,Cloud Computing (AWS),8.5
INT_1901,Statistics & Probability,7.6
INT_1901,NLP & Text Analytics,7.6
INT_1901,A/B Testing & Experimentation,8.5
INT_1901,Data Wrangling & Pandas,7.6
INT_1901,Time Series Analysis,7.6
INT_1901,Business Intelligence & BI Tools,8.5
INT_1902,Python Fundamentals,6.5
INT_1902,SQL & Databases,8.5
INT_1902,Deep Learning,6.5
INT_1902,Cloud Computing (AWS),6.5
INT_1902,System Design,6.5
INT_1902,Frontend Basics (React),6.5
INT_1902,Statistics & Probability,8.5
INT_1902,MLOps Pipelines,6.5
INT_1902,A/B Testing & Experimentation,6.5
INT_1902,Data Wrangling & Pandas,8.5
INT_1902,Git & Version Control,6.5
INT_1903,Cloud Computing (AWS),6.3
INT_1903,Docker & Kubernetes,8.5
INT_1903,Cybersecurity Essentials,6.3
INT_1903,Git & Version Control,8.5
INT_1903,APIs & Microservices,8.5
INT_1903,Reinforcement Learning,6.3
INT_1904,Python Fundamentals,8.5
INT_1904,SQL & Databases,5.4
INT_1904,Cloud Computing (AWS),5.4
INT_1904,Docker & Kubernetes,5.4
INT_1904,Cybersecurity Essentials,8.5
INT_1904,System Design,5.4
INT_1904,Frontend Basics (React),5.4
INT_1904,APIs & Microservices,8.5
INT_1905,Python Fundamentals,8.5
INT_1905,Deep Learning,5.4
INT_1905,Cloud Computing (AWS),5.4
INT_1905,Docker & Kubernetes,8.5
INT_1905,Cybersecurity Essentials,5.4
INT_1905,System Design,5.4
INT_1905,Statistics & Probability,5.4
INT_1905,NLP & Text Analytics,5.4
INT_1905,MLOps Pipelines,5.4
INT_1905,Git & Version Control,8.5
INT_1905,APIs & Microservices,5.4
INT_1906,Python Fundamentals,5.8
INT_1906,SQL & Databases,8.5
INT_1906,Machine Learning Basics,5.8
INT_1906,Deep Learning,5.8
INT_1906,Cloud Computing (AWS),5.8
INT_1906,Docker & Kubernetes,5.8
INT_1906,Statistics & Probability,8.5
